timestamp,route_id,route_name,corridor,travel_time_with_traffic_sec,free_flow_time_sec,congestion_index,temperature_c,precipitation_mm,weather_code,is_synthetic
2026-06-23 08:00:00,2,University Road,University Road,1781.0,1191.0,1.496,34.8,0.9,61,True
2026-06-23 09:00:00,2,University Road,University Road,1911.0,1191.0,1.605,28.2,0.0,1,True
2026-06-23 10:00:00,2,University Road,University Road,1812.0,1191.0,1.522,33.8,0.0,1,True
2026-06-23 11:00:00,2,University Road,University Road,1442.0,1191.0,1.211,32.3,0.0,1,True
2026-06-23 12:00:00,2,University Road,University Road,1265.0,1191.0,1.062,37.0,0.0,1,True
2026-06-23 13:00:00,2,University Road,University Road,1298.0,1191.0,1.09,35.2,0.0,1,True
2026-06-23 14:00:00,2,University Road,University Road,1240.0,1191.0,1.042,28.7,2.5,61,True
2026-06-23 15:00:00,2,University Road,University Road,1377.0,1191.0,1.157,37.9,0.0,1,True
2026-06-23 16:00:00,2,University Road,University Road,1511.0,1191.0,1.269,35.8,0.0,1,True
2026-06-23 17:00:00,2,University Road,University Road,1750.0,1191.0,1.47,34.0,0.0,1,True
2026-06-23 18:00:00,2,University Road,University Road,2083.0,1191.0,1.749,35.5,0.0,1,True
2026-06-23 19:00:00,2,University Road,University Road,2121.0,1191.0,1.781,34.7,0.0,1,True
2026-06-23 20:00:00,2,University Road,University Road,,,,28.5,0.0,1,True
2026-06-23 21:00:00,2,University Road,University Road,1433.0,1191.0,1.204,29.0,0.0,1,True
2026-06-23 22:00:00,2,University Road,University Road,1340.0,1191.0,1.126,29.3,0.0,1,True
2026-06-23 23:00:00,2,University Road,University Road,1250.0,1191.0,1.05,35.6,0.0,1,True
2026-06-24 00:00:00,2,University Road,University Road,1405.0,1191.0,1.18,29.8,7.3,61,True
2026-06-24 01:00:00,2,University Road,University Road,1441.0,1191.0,1.211,29.6,11.3,61,True
2026-06-24 02:00:00,2,University Road,University Road,1191.0,1191.0,1.0,33.2,0.0,1,True
2026-06-24 03:00:00,2,University Road,University Road,1236.0,1191.0,1.038,35.4,0.0,1,True
2026-06-24 04:00:00,2,University Road,University Road,1287.0,1191.0,1.081,36.9,0.2,61,True
2026-06-24 05:00:00,2,University Road,University Road,1288.0,1191.0,1.082,30.0,0.0,1,True
2026-06-24 06:00:00,2,University Road,University Road,1265.0,1191.0,1.063,35.5,0.0,1,True
2026-06-24 07:00:00,2,University Road,University Road,1363.0,1191.0,1.145,33.3,0.0,1,True
2026-06-24 08:00:00,2,University Road,University Road,1796.0,1191.0,1.508,31.8,0.0,1,True
2026-06-24 09:00:00,2,University Road,University Road,1849.0,1191.0,1.553,29.7,0.0,1,True
2026-06-24 10:00:00,2,University Road,University Road,1734.0,1191.0,1.456,33.0,0.0,1,True
2026-06-24 11:00:00,2,University Road,University Road,1421.0,1191.0,1.194,30.0,0.0,1,True
2026-06-24 12:00:00,2,University Road,University Road,1354.0,1191.0,1.137,36.0,0.0,1,True
2026-06-24 13:00:00,2,University Road,University Road,1254.0,1191.0,1.053,32.9,0.0,1,True
2026-06-24 14:00:00,2,University Road,University Road,1196.0,1191.0,1.005,34.3,0.0,1,True
2026-06-24 15:00:00,2,University Road,University Road,1260.0,1191.0,1.059,32.2,0.0,1,True
2026-06-24 16:00:00,2,University Road,University Road,1868.0,1191.0,1.569,35.1,19.4,61,True
2026-06-24 17:00:00,2,University Road,University Road,1792.0,1191.0,1.505,31.4,0.0,1,True
2026-06-24 18:00:00,2,University Road,University Road,2126.0,1191.0,1.785,31.9,0.0,1,True
2026-06-24 19:00:00,2,University Road,University Road,2121.0,1191.0,1.782,36.2,0.0,1,True
2026-06-24 20:00:00,2,University Road,University Road,1838.0,1191.0,1.543,35.5,0.0,1,True
2026-06-24 21:00:00,2,University Road,University Road,1436.0,1191.0,1.206,27.1,0.0,1,True
2026-06-24 22:00:00,2,University Road,University Road,1367.0,1191.0,1.148,31.1,0.0,1,True
2026-06-24 23:00:00,2,University Road,University Road,1302.0,1191.0,1.094,33.9,0.0,1,True
2026-06-25 00:00:00,2,University Road,University Road,1338.0,1191.0,1.124,36.3,0.0,1,True
2026-06-25 01:00:00,2,University Road,University Road,1397.0,1191.0,1.173,35.3,11.3,61,True
2026-06-25 02:00:00,2,University Road,University Road,1358.0,1191.0,1.141,34.6,0.0,1,True
2026-06-25 03:00:00,2,University Road,University Road,1243.0,1191.0,1.044,31.9,0.0,1,True
2026-06-25 04:00:00,2,University Road,University Road,1227.0,1191.0,1.031,34.0,0.0,1,True
2026-06-25 05:00:00,2,University Road,University Road,1303.0,1191.0,1.095,32.0,0.0,1,True
2026-06-25 06:00:00,2,University Road,University Road,1225.0,1191.0,1.029,29.9,0.0,1,True
2026-06-25 07:00:00,2,University Road,University Road,1323.0,1191.0,1.111,30.9,0.0,1,True
2026-06-25 08:00:00,2,University Road,University Road,1759.0,1191.0,1.477,28.5,0.0,1,True
2026-06-25 09:00:00,2,University Road,University Road,1955.0,1191.0,1.642,35.7,0.0,1,True
2026-06-25 10:00:00,2,University Road,University Road,1725.0,1191.0,1.449,34.9,0.0,1,True
2026-06-25 11:00:00,2,University Road,University Road,1494.0,1191.0,1.255,33.7,0.0,1,True
2026-06-25 12:00:00,2,University Road,University Road,1235.0,1191.0,1.038,33.9,0.0,1,True
2026-06-25 13:00:00,2,University Road,University Road,1250.0,1191.0,1.05,30.5,0.0,1,True
2026-06-25 14:00:00,2,University Road,University Road,1510.0,1191.0,1.268,33.4,9.0,61,True
2026-06-25 15:00:00,2,University Road,University Road,1423.0,1191.0,1.195,31.4,0.0,1,True
2026-06-25 16:00:00,2,University Road,University Road,1451.0,1191.0,1.218,35.4,0.0,1,True
2026-06-25 17:00:00,2,University Road,University Road,1938.0,1191.0,1.628,34.2,8.4,61,True
2026-06-25 18:00:00,2,University Road,University Road,2035.0,1191.0,1.709,31.1,0.0,1,True
2026-06-25 19:00:00,2,University Road,University Road,2041.0,1191.0,1.714,32.0,0.0,1,True
2026-06-25 20:00:00,2,University Road,University Road,1829.0,1191.0,1.536,32.8,0.0,1,True
2026-06-25 21:00:00,2,University Road,University Road,1525.0,1191.0,1.281,31.9,0.0,1,True
2026-06-25 22:00:00,2,University Road,University Road,1311.0,1191.0,1.101,30.4,0.0,1,True
2026-06-25 23:00:00,2,University Road,University Road,1282.0,1191.0,1.077,34.1,0.0,1,True
2026-06-26 00:00:00,2,University Road,University Road,,,,35.0,0.0,1,True
2026-06-26 01:00:00,2,University Road,University Road,1207.0,1191.0,1.014,35.3,0.0,1,True
2026-06-26 02:00:00,2,University Road,University Road,1191.0,1191.0,1.0,34.7,0.0,1,True
2026-06-26 03:00:00,2,University Road,University Road,1204.0,1191.0,1.012,30.4,0.0,1,True
2026-06-26 04:00:00,2,University Road,University Road,1241.0,1191.0,1.042,34.7,0.0,1,True
2026-06-26 05:00:00,2,University Road,University Road,1333.0,1191.0,1.12,34.7,0.0,1,True
2026-06-26 06:00:00,2,University Road,University Road,1284.0,1191.0,1.079,34.1,0.0,1,True
2026-06-26 07:00:00,2,University Road,University Road,,,,35.5,0.0,1,True
2026-06-26 08:00:00,2,University Road,University Road,1674.0,1191.0,1.406,31.2,0.0,1,True
2026-06-26 09:00:00,2,University Road,University Road,1848.0,1191.0,1.552,32.1,0.0,1,True
2026-06-26 10:00:00,2,University Road,University Road,1761.0,1191.0,1.479,35.2,0.0,1,True
2026-06-26 11:00:00,2,University Road,University Road,1301.0,1191.0,1.093,32.8,0.0,1,True
2026-06-26 12:00:00,2,University Road,University Road,1191.0,1191.0,1.0,31.5,0.0,1,True
2026-06-26 13:00:00,2,University Road,University Road,1191.0,1191.0,1.0,33.7,0.0,1,True
2026-06-26 14:00:00,2,University Road,University Road,1191.0,1191.0,1.0,36.3,0.0,1,True
2026-06-26 15:00:00,2,University Road,University Road,1368.0,1191.0,1.149,31.3,0.0,1,True
2026-06-26 16:00:00,2,University Road,University Road,1455.0,1191.0,1.222,38.2,0.0,1,True
2026-06-26 17:00:00,2,University Road,University Road,1781.0,1191.0,1.496,31.0,0.0,1,True
2026-06-26 18:00:00,2,University Road,University Road,2065.0,1191.0,1.734,32.6,0.0,1,True
2026-06-26 19:00:00,2,University Road,University Road,,,,36.9,0.0,1,True
2026-06-26 20:00:00,2,University Road,University Road,1769.0,1191.0,1.486,33.0,0.0,1,True
2026-06-26 21:00:00,2,University Road,University Road,1462.0,1191.0,1.228,35.4,0.0,1,True
2026-06-26 22:00:00,2,University Road,University Road,1191.0,1191.0,1.0,29.4,0.0,1,True
2026-06-26 23:00:00,2,University Road,University Road,1244.0,1191.0,1.045,31.8,0.0,1,True
2026-06-27 00:00:00,2,University Road,University Road,1199.0,1191.0,1.007,33.3,0.0,1,True
2026-06-27 01:00:00,2,University Road,University Road,1308.0,1191.0,1.099,29.1,0.0,1,True
2026-06-27 02:00:00,2,University Road,University Road,1259.0,1191.0,1.058,29.8,0.0,1,True
2026-06-27 03:00:00,2,University Road,University Road,1194.0,1191.0,1.003,34.8,0.0,1,True
2026-06-27 04:00:00,2,University Road,University Road,1316.0,1191.0,1.106,32.3,0.0,1,True
2026-06-27 05:00:00,2,University Road,University Road,1258.0,1191.0,1.057,31.8,0.0,1,True
2026-06-27 06:00:00,2,University Road,University Road,1311.0,1191.0,1.101,31.9,0.0,1,True
2026-06-27 07:00:00,2,University Road,University Road,1229.0,1191.0,1.032,37.5,0.0,1,True
2026-06-27 08:00:00,2,University Road,University Road,,,,35.4,0.0,1,True
2026-06-27 09:00:00,2,University Road,University Road,1191.0,1191.0,1.0,34.6,0.0,1,True
2026-06-27 10:00:00,2,University Road,University Road,1238.0,1191.0,1.04,32.7,0.0,1,True
2026-06-27 11:00:00,2,University Road,University Road,1282.0,1191.0,1.077,29.0,0.0,1,True
2026-06-27 12:00:00,2,University Road,University Road,1211.0,1191.0,1.017,33.0,0.0,1,True
2026-06-27 13:00:00,2,University Road,University Road,1237.0,1191.0,1.039,32.1,0.0,1,True
2026-06-27 14:00:00,2,University Road,University Road,1199.0,1191.0,1.007,28.7,0.0,1,True
2026-06-27 15:00:00,2,University Road,University Road,1191.0,1191.0,1.0,37.8,0.0,1,True
2026-06-27 16:00:00,2,University Road,University Road,1468.0,1191.0,1.233,35.3,0.0,1,True
2026-06-27 17:00:00,2,University Road,University Road,1388.0,1191.0,1.166,34.3,0.0,1,True
2026-06-27 18:00:00,2,University Road,University Road,1458.0,1191.0,1.225,28.5,0.0,1,True
2026-06-27 19:00:00,2,University Road,University Road,1461.0,1191.0,1.227,36.0,0.0,1,True
2026-06-27 20:00:00,2,University Road,University Road,2298.0,1191.0,1.93,32.1,0.0,1,True
2026-06-27 21:00:00,2,University Road,University Road,1191.0,1191.0,1.0,31.8,0.0,1,True
2026-06-27 22:00:00,2,University Road,University Road,1214.0,1191.0,1.019,34.0,0.0,1,True
2026-06-27 23:00:00,2,University Road,University Road,1342.0,1191.0,1.127,33.4,8.6,61,True
2026-06-28 00:00:00,2,University Road,University Road,1348.0,1191.0,1.132,32.6,0.0,1,True
2026-06-28 01:00:00,2,University Road,University Road,1242.0,1191.0,1.043,35.7,0.0,1,True
2026-06-28 02:00:00,2,University Road,University Road,1211.0,1191.0,1.017,35.3,0.8,61,True
2026-06-28 03:00:00,2,University Road,University Road,1252.0,1191.0,1.051,33.2,0.0,1,True
2026-06-28 04:00:00,2,University Road,University Road,1191.0,1191.0,1.0,36.1,0.0,1,True
2026-06-28 05:00:00,2,University Road,University Road,,,,33.8,0.0,1,True
2026-06-28 06:00:00,2,University Road,University Road,1205.0,1191.0,1.012,29.8,0.0,1,True
2026-06-28 07:00:00,2,University Road,University Road,1213.0,1191.0,1.019,34.1,0.0,1,True
2026-06-28 08:00:00,2,University Road,University Road,1196.0,1191.0,1.004,33.0,0.0,1,True
2026-06-28 09:00:00,2,University Road,University Road,1259.0,1191.0,1.058,36.9,0.0,1,True
2026-06-28 10:00:00,2,University Road,University Road,1297.0,1191.0,1.089,30.6,0.0,1,True
2026-06-28 11:00:00,2,University Road,University Road,1250.0,1191.0,1.05,37.3,0.0,1,True
2026-06-28 12:00:00,2,University Road,University Road,1294.0,1191.0,1.087,31.3,0.0,1,True
2026-06-28 13:00:00,2,University Road,University Road,1372.0,1191.0,1.152,31.7,0.0,1,True
2026-06-28 14:00:00,2,University Road,University Road,1202.0,1191.0,1.009,30.8,0.0,1,True
2026-06-28 15:00:00,2,University Road,University Road,1298.0,1191.0,1.09,33.7,0.0,1,True
2026-06-28 16:00:00,2,University Road,University Road,1355.0,1191.0,1.138,34.8,0.0,1,True
2026-06-28 17:00:00,2,University Road,University Road,1445.0,1191.0,1.214,31.2,0.0,1,True
2026-06-28 18:00:00,2,University Road,University Road,1480.0,1191.0,1.243,36.7,2.0,61,True
2026-06-28 19:00:00,2,University Road,University Road,1369.0,1191.0,1.15,30.4,0.0,1,True
2026-06-28 20:00:00,2,University Road,University Road,,,,28.5,0.0,1,True
2026-06-28 21:00:00,2,University Road,University Road,1191.0,1191.0,1.0,33.8,0.0,1,True
2026-06-28 22:00:00,2,University Road,University Road,1305.0,1191.0,1.096,29.8,0.0,1,True
2026-06-28 23:00:00,2,University Road,University Road,1259.0,1191.0,1.058,36.7,1.4,61,True
2026-06-29 00:00:00,2,University Road,University Road,1373.0,1191.0,1.154,32.4,0.0,1,True
2026-06-29 01:00:00,2,University Road,University Road,1395.0,1191.0,1.171,34.4,0.0,1,True
2026-06-29 02:00:00,2,University Road,University Road,1270.0,1191.0,1.067,34.4,0.0,1,True
2026-06-29 03:00:00,2,University Road,University Road,1256.0,1191.0,1.055,30.8,0.0,1,True
2026-06-29 04:00:00,2,University Road,University Road,1251.0,1191.0,1.051,32.5,0.0,1,True
2026-06-29 05:00:00,2,University Road,University Road,1264.0,1191.0,1.062,30.5,0.0,1,True
2026-06-29 06:00:00,2,University Road,University Road,1312.0,1191.0,1.102,31.8,0.0,1,True
2026-06-29 07:00:00,2,University Road,University Road,1331.0,1191.0,1.118,32.6,0.0,1,True
2026-06-29 08:00:00,2,University Road,University Road,1721.0,1191.0,1.445,34.3,0.0,1,True
2026-06-29 09:00:00,2,University Road,University Road,1979.0,1191.0,1.662,31.8,0.0,1,True
2026-06-29 10:00:00,2,University Road,University Road,1835.0,1191.0,1.541,35.4,0.0,1,True
2026-06-29 11:00:00,2,University Road,University Road,1378.0,1191.0,1.157,29.5,0.0,1,True
2026-06-29 12:00:00,2,University Road,University Road,1285.0,1191.0,1.079,31.9,0.0,1,True
2026-06-29 13:00:00,2,University Road,University Road,1276.0,1191.0,1.072,31.5,0.0,1,True
2026-06-29 14:00:00,2,University Road,University Road,1207.0,1191.0,1.014,35.3,0.0,1,True
2026-06-29 15:00:00,2,University Road,University Road,1277.0,1191.0,1.073,32.2,0.0,1,True
2026-06-29 16:00:00,2,University Road,University Road,1481.0,1191.0,1.244,31.7,0.0,1,True
2026-06-29 17:00:00,2,University Road,University Road,1725.0,1191.0,1.449,29.9,0.0,1,True
2026-06-29 18:00:00,2,University Road,University Road,2157.0,1191.0,1.811,34.5,0.8,61,True
2026-06-29 19:00:00,2,University Road,University Road,2031.0,1191.0,1.706,28.8,0.0,1,True
2026-06-29 20:00:00,2,University Road,University Road,1794.0,1191.0,1.506,32.6,0.0,1,True
2026-06-29 21:00:00,2,University Road,University Road,1525.0,1191.0,1.281,34.5,0.0,1,True
2026-06-29 22:00:00,2,University Road,University Road,1300.0,1191.0,1.092,30.9,0.0,1,True
2026-06-29 23:00:00,2,University Road,University Road,1256.0,1191.0,1.055,31.8,0.0,1,True
2026-06-30 00:00:00,2,University Road,University Road,1200.0,1191.0,1.008,33.1,0.0,1,True
2026-06-30 01:00:00,2,University Road,University Road,1332.0,1191.0,1.119,32.2,0.0,1,True
2026-06-30 02:00:00,2,University Road,University Road,1297.0,1191.0,1.09,28.4,0.0,1,True
2026-06-30 03:00:00,2,University Road,University Road,1255.0,1191.0,1.054,34.5,0.0,1,True
2026-06-30 04:00:00,2,University Road,University Road,1474.0,1191.0,1.238,32.4,9.1,61,True
2026-06-30 05:00:00,2,University Road,University Road,1254.0,1191.0,1.054,33.7,0.0,1,True
2026-06-30 06:00:00,2,University Road,University Road,1208.0,1191.0,1.015,27.8,0.0,1,True
2026-06-30 07:00:00,2,University Road,University Road,1425.0,1191.0,1.197,34.9,0.0,1,True
2026-06-30 08:00:00,2,University Road,University Road,1667.0,1191.0,1.4,29.4,0.0,1,True
2026-06-30 09:00:00,2,University Road,University Road,1835.0,1191.0,1.542,33.3,0.0,1,True
2026-06-30 10:00:00,2,University Road,University Road,1685.0,1191.0,1.415,30.9,0.0,1,True
2026-06-30 11:00:00,2,University Road,University Road,1397.0,1191.0,1.174,33.5,0.0,1,True
2026-06-30 12:00:00,2,University Road,University Road,1300.0,1191.0,1.092,34.3,0.0,1,True
2026-06-30 13:00:00,2,University Road,University Road,1247.0,1191.0,1.048,36.1,0.0,1,True
2026-06-30 14:00:00,2,University Road,University Road,1238.0,1191.0,1.04,28.6,0.0,1,True
2026-06-30 15:00:00,2,University Road,University Road,1198.0,1191.0,1.006,30.7,0.0,1,True
2026-06-30 16:00:00,2,University Road,University Road,1472.0,1191.0,1.236,35.0,0.0,1,True
2026-06-30 17:00:00,2,University Road,University Road,1798.0,1191.0,1.51,33.4,0.0,1,True
2026-06-30 18:00:00,2,University Road,University Road,2126.0,1191.0,1.786,29.8,0.0,1,True
2026-06-30 19:00:00,2,University Road,University Road,2055.0,1191.0,1.726,37.5,0.0,1,True
2026-06-30 20:00:00,2,University Road,University Road,1801.0,1191.0,1.512,33.1,0.0,1,True
2026-06-30 21:00:00,2,University Road,University Road,1473.0,1191.0,1.237,33.5,0.8,61,True
2026-06-30 22:00:00,2,University Road,University Road,1256.0,1191.0,1.055,29.9,0.0,1,True
2026-06-30 23:00:00,2,University Road,University Road,1233.0,1191.0,1.036,36.6,0.0,1,True
2026-07-01 00:00:00,2,University Road,University Road,1268.0,1191.0,1.065,28.1,3.6,61,True
2026-07-01 01:00:00,2,University Road,University Road,1282.0,1191.0,1.077,29.2,0.0,1,True
2026-07-01 02:00:00,2,University Road,University Road,1254.0,1191.0,1.053,30.2,0.0,1,True
2026-07-01 03:00:00,2,University Road,University Road,1216.0,1191.0,1.021,34.3,0.0,1,True
2026-07-01 04:00:00,2,University Road,University Road,1255.0,1191.0,1.054,32.2,0.0,1,True
2026-07-01 05:00:00,2,University Road,University Road,1191.0,1191.0,1.0,25.6,0.0,1,True
2026-07-01 06:00:00,2,University Road,University Road,1205.0,1191.0,1.012,31.3,0.0,1,True
2026-07-01 07:00:00,2,University Road,University Road,1418.0,1191.0,1.191,30.0,0.8,61,True
2026-07-01 08:00:00,2,University Road,University Road,1693.0,1191.0,1.422,31.4,0.0,1,True
2026-07-01 09:00:00,2,University Road,University Road,1744.0,1191.0,1.464,31.2,0.0,1,True
2026-07-01 10:00:00,2,University Road,University Road,1626.0,1191.0,1.365,28.3,0.0,1,True
2026-07-01 11:00:00,2,University Road,University Road,1412.0,1191.0,1.186,32.1,0.2,61,True
2026-07-01 12:00:00,2,University Road,University Road,1293.0,1191.0,1.086,28.7,0.0,1,True
2026-07-01 13:00:00,2,University Road,University Road,1191.0,1191.0,1.0,28.8,0.0,1,True
2026-07-01 14:00:00,2,University Road,University Road,1230.0,1191.0,1.033,21.9,0.1,61,True
2026-07-01 15:00:00,2,University Road,University Road,1234.0,1191.0,1.036,33.0,0.0,1,True
2026-07-01 16:00:00,2,University Road,University Road,1510.0,1191.0,1.268,26.1,0.0,1,True
2026-07-01 17:00:00,2,University Road,University Road,1708.0,1191.0,1.434,28.0,0.0,1,True
2026-07-01 18:00:00,2,University Road,University Road,2309.0,1191.0,1.939,30.0,4.8,61,True
2026-07-01 19:00:00,2,University Road,University Road,2157.0,1191.0,1.812,32.9,2.3,61,True
2026-07-01 20:00:00,2,University Road,University Road,1824.0,1191.0,1.532,29.7,0.0,1,True
2026-07-01 21:00:00,2,University Road,University Road,1499.0,1191.0,1.259,32.8,0.0,1,True
2026-07-01 22:00:00,2,University Road,University Road,,,,29.2,0.0,1,True
2026-07-01 23:00:00,2,University Road,University Road,1245.0,1191.0,1.046,33.4,0.0,1,True
2026-07-02 00:00:00,2,University Road,University Road,1285.0,1191.0,1.079,29.9,0.0,1,True
2026-07-02 01:00:00,2,University Road,University Road,1255.0,1191.0,1.054,31.8,0.0,1,True
2026-07-02 02:00:00,2,University Road,University Road,1255.0,1191.0,1.055,30.5,2.5,61,True
2026-07-02 03:00:00,2,University Road,University Road,1250.0,1191.0,1.05,33.2,0.0,1,True
2026-07-02 04:00:00,2,University Road,University Road,1314.0,1191.0,1.103,31.8,2.5,61,True
2026-07-02 05:00:00,2,University Road,University Road,1250.0,1191.0,1.05,31.5,0.0,1,True
2026-07-02 06:00:00,2,University Road,University Road,1288.0,1191.0,1.081,30.4,1.5,61,True
2026-07-02 07:00:00,2,University Road,University Road,1482.0,1191.0,1.245,32.9,3.0,61,True
2026-07-02 08:00:00,2,University Road,University Road,1746.0,1191.0,1.466,29.3,2.4,61,True
2026-07-02 09:00:00,2,University Road,University Road,1912.0,1191.0,1.606,30.6,0.0,1,True
2026-07-02 10:00:00,2,University Road,University Road,1808.0,1191.0,1.519,29.2,0.0,1,True
2026-07-02 11:00:00,2,University Road,University Road,1428.0,1191.0,1.199,33.9,0.0,1,True
2026-07-02 12:00:00,2,University Road,University Road,1357.0,1191.0,1.14,24.9,0.0,1,True
2026-07-02 13:00:00,2,University Road,University Road,1191.0,1191.0,1.0,26.9,0.0,1,True
2026-07-02 14:00:00,2,University Road,University Road,1220.0,1191.0,1.025,27.1,3.4,61,True
2026-07-02 15:00:00,2,University Road,University Road,1339.0,1191.0,1.125,29.0,0.0,1,True
2026-07-02 16:00:00,2,University Road,University Road,1522.0,1191.0,1.278,26.8,0.0,1,True
2026-07-02 17:00:00,2,University Road,University Road,1801.0,1191.0,1.513,30.1,0.0,1,True
2026-07-02 18:00:00,2,University Road,University Road,2183.0,1191.0,1.833,29.9,0.0,1,True
2026-07-02 19:00:00,2,University Road,University Road,2136.0,1191.0,1.794,25.7,0.0,1,True
2026-07-02 20:00:00,2,University Road,University Road,1755.0,1191.0,1.474,28.0,0.0,1,True
2026-07-02 21:00:00,2,University Road,University Road,1777.0,1191.0,1.492,30.5,12.8,61,True
2026-07-02 22:00:00,2,University Road,University Road,1345.0,1191.0,1.13,32.3,0.0,1,True
2026-07-02 23:00:00,2,University Road,University Road,1286.0,1191.0,1.08,31.7,0.0,1,True
2026-07-03 00:00:00,2,University Road,University Road,1216.0,1191.0,1.021,32.8,0.0,1,True
2026-07-03 01:00:00,2,University Road,University Road,1232.0,1191.0,1.035,29.6,0.0,1,True
2026-07-03 02:00:00,2,University Road,University Road,1305.0,1191.0,1.096,30.3,0.0,1,True
2026-07-03 03:00:00,2,University Road,University Road,1353.0,1191.0,1.137,31.8,0.0,1,True
2026-07-03 04:00:00,2,University Road,University Road,1290.0,1191.0,1.084,30.2,0.0,1,True
2026-07-03 05:00:00,2,University Road,University Road,1251.0,1191.0,1.05,25.9,0.0,1,True
2026-07-03 06:00:00,2,University Road,University Road,1410.0,1191.0,1.184,27.3,6.0,61,True
2026-07-03 07:00:00,2,University Road,University Road,1410.0,1191.0,1.184,29.6,0.0,1,True
2026-07-03 08:00:00,2,University Road,University Road,1631.0,1191.0,1.37,28.5,0.0,1,True
2026-07-03 09:00:00,2,University Road,University Road,1896.0,1191.0,1.592,31.1,1.0,61,True
2026-07-03 10:00:00,2,University Road,University Road,1745.0,1191.0,1.465,28.2,0.0,1,True
2026-07-03 11:00:00,2,University Road,University Road,1427.0,1191.0,1.198,29.1,0.0,1,True
2026-07-03 12:00:00,2,University Road,University Road,1232.0,1191.0,1.035,29.3,0.0,1,True
2026-07-03 13:00:00,2,University Road,University Road,1318.0,1191.0,1.107,29.2,7.9,61,True
2026-07-03 14:00:00,2,University Road,University Road,1757.0,1191.0,1.475,29.0,0.0,1,True
2026-07-03 15:00:00,2,University Road,University Road,1378.0,1191.0,1.157,29.9,0.0,1,True
2026-07-03 16:00:00,2,University Road,University Road,1326.0,1191.0,1.114,27.9,0.0,1,True
2026-07-03 17:00:00,2,University Road,University Road,1769.0,1191.0,1.486,28.3,0.0,1,True
2026-07-03 18:00:00,2,University Road,University Road,1955.0,1191.0,1.642,31.4,0.0,1,True
2026-07-03 19:00:00,2,University Road,University Road,2109.0,1191.0,1.771,27.7,0.0,1,True
2026-07-03 20:00:00,2,University Road,University Road,1796.0,1191.0,1.508,30.6,0.0,1,True
2026-07-03 21:00:00,2,University Road,University Road,1550.0,1191.0,1.302,29.1,4.7,61,True
2026-07-03 22:00:00,2,University Road,University Road,1410.0,1191.0,1.185,31.6,4.1,61,True
2026-07-03 23:00:00,2,University Road,University Road,1191.0,1191.0,1.0,29.8,0.0,1,True
2026-07-04 00:00:00,2,University Road,University Road,1243.0,1191.0,1.044,29.7,0.0,1,True
2026-07-04 01:00:00,2,University Road,University Road,1352.0,1191.0,1.135,30.7,0.0,1,True
2026-07-04 02:00:00,2,University Road,University Road,1193.0,1191.0,1.002,32.1,0.0,1,True
2026-07-04 03:00:00,2,University Road,University Road,1401.0,1191.0,1.177,28.4,2.3,61,True
2026-07-04 04:00:00,2,University Road,University Road,1379.0,1191.0,1.158,25.3,1.0,61,True
2026-07-04 05:00:00,2,University Road,University Road,1205.0,1191.0,1.012,30.5,2.3,61,True
2026-07-04 06:00:00,2,University Road,University Road,1307.0,1191.0,1.098,30.3,0.0,1,True
2026-07-04 07:00:00,2,University Road,University Road,1359.0,1191.0,1.141,29.8,4.2,61,True
2026-07-04 08:00:00,2,University Road,University Road,1252.0,1191.0,1.052,30.9,1.1,61,True
2026-07-04 09:00:00,2,University Road,University Road,,,,30.3,0.0,1,True
2026-07-04 10:00:00,2,University Road,University Road,1191.0,1191.0,1.0,30.4,0.0,1,True
2026-07-04 11:00:00,2,University Road,University Road,1331.0,1191.0,1.118,30.8,2.9,61,True
2026-07-04 12:00:00,2,University Road,University Road,1250.0,1191.0,1.05,28.4,0.0,1,True
2026-07-04 13:00:00,2,University Road,University Road,1326.0,1191.0,1.114,28.6,2.5,61,True
2026-07-04 14:00:00,2,University Road,University Road,1370.0,1191.0,1.151,26.9,0.0,1,True
2026-07-04 15:00:00,2,University Road,University Road,1257.0,1191.0,1.056,30.5,0.0,1,True
2026-07-04 16:00:00,2,University Road,University Road,1406.0,1191.0,1.181,27.2,0.0,1,True
2026-07-04 17:00:00,2,University Road,University Road,1469.0,1191.0,1.234,27.6,5.3,61,True
2026-07-04 18:00:00,2,University Road,University Road,1483.0,1191.0,1.245,29.4,4.2,61,True
2026-07-04 19:00:00,2,University Road,University Road,1333.0,1191.0,1.12,31.2,0.0,1,True
2026-07-04 20:00:00,2,University Road,University Road,1686.0,1191.0,1.416,27.2,12.5,61,True
2026-07-04 21:00:00,2,University Road,University Road,1223.0,1191.0,1.027,32.9,0.0,1,True
2026-07-04 22:00:00,2,University Road,University Road,1295.0,1191.0,1.087,33.0,0.0,1,True
2026-07-04 23:00:00,2,University Road,University Road,1271.0,1191.0,1.068,29.6,0.0,1,True
2026-07-05 00:00:00,2,University Road,University Road,1310.0,1191.0,1.1,29.4,0.0,1,True
2026-07-05 01:00:00,2,University Road,University Road,1284.0,1191.0,1.079,27.1,2.3,61,True
2026-07-05 02:00:00,2,University Road,University Road,1191.0,1191.0,1.0,31.7,0.0,1,True
2026-07-05 03:00:00,2,University Road,University Road,1232.0,1191.0,1.035,32.7,0.0,1,True
2026-07-05 04:00:00,2,University Road,University Road,1240.0,1191.0,1.041,30.1,0.0,1,True
2026-07-05 05:00:00,2,University Road,University Road,1191.0,1191.0,1.0,29.1,0.0,1,True
